FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
254.64491,4831.6343,55,62.862434,3282.0847,98.699554,109.31135,420.40137,0,81.21392,1610.562,2742.308,1.2240272
253.5947,4738.9507,55,61.841915,3270.1216,101.09493,111.58158,458.08728,0,82.7953,1588.7849,2705.2283,1.2074765
274.17175,4700.4097,55,61.4056,3280.1897,101.8196,112.73549,490.79144,0,82.60907,1698.8639,2892.6602,1.2911366
277.46613,4687.3633,55,61.303806,3288.121,101.99388,113.1322,501.00436,0,84.02597,1733.3772,2951.426,1.3173667
276.69016,4669.687,55,61.13119,3291.2683,102.10667,113.294014,508.80954,0,84.630264,1676.1049,2853.9082,1.2738397
274.88324,4657.707,55,61.03178,3293.713,102.16577,113.38644,512.9003,0,85.45242,1692.8787,2882.469,1.2865877
273.07562,4649.7236,55,60.963505,3295.8877,102.22938,113.46678,515.8886,0,85.9893,1708.5754,2909.196,1.2985173
273.6998,4643.04,55,60.882732,3298.0325,102.25951,113.52135,519.52057,0,85.426186,1662.6971,2831.0789,1.2636498
273.50342,4640.5356,55,60.86613,3301.5088,102.29879,113.62904,521.61,0,84.68462,1668.4293,2840.839,1.2680063
272.20038,4638.0776,55,60.824123,3303.9033,102.324455,113.66055,522.8384,0,85.5313,2849.8784,3239.6055,2.1659076
274.31094,4637.726,55,60.817318,3306.822,102.34674,113.75107,524.9182,0,85.29235,2813.7112,3303.0522,2.3916545
273.1415,4635.978,55,60.799217,3307.5774,102.34468,113.762505,525.82684,0,85.39466,2782.5732,3266.499,2.3651874
272.8084,4633.113,55,60.797787,3307.8303,102.39768,113.775795,527.0034,0,85.78115,2826.2766,3317.803,2.4023352
266.31848,4492.826,48.33645,60.334427,3348.2998,102.40368,112.88037,481.8987,0,82.66041,2800.714,3287.7947,2.380607
276.22278,4645.416,55,60.975456,3309.4927,102.40377,113.94026,526.28973,0,84.25339,2882.978,3384.3655,2.4505315
276.07956,4640.617,55,60.97172,3308.924,102.43606,114.099594,528.45685,0,84.30536,2758.3062,3238.0117,2.3445604
274.42908,4630.599,55,60.902008,3308.4802,102.43794,114.14456,531.96344,0,86.20951,2718.181,3190.908,2.3104537
273.6828,4625.945,55,60.87383,3307.7512,102.46054,114.246544,533.6042,0,85.94512,2830.413,3322.659,2.4058511
273.2471,4626.5874,55,60.913185,3307.2039,102.461784,114.39095,533.71625,0,85.60097,2832.083,3324.6191,2.4072707
273.4274,4626.7812,55,60.892,3307.9255,102.476425,114.45023,533.7822,0,85.61315,2802.2117,3289.5527,2.3818798
273.09436,4627.0483,55,60.900482,3305.8152,102.48504,114.45651,533.6636,0,85.8976,2773.353,3255.6753,2.35735
273.6896,4628.236,55,60.946445,3307.6667,102.50194,114.45675,533.6168,0,86.25569,2680.9675,3147.2227,2.2788222
273.01923,4628.138,55,60.940353,3306.999,102.481026,114.457504,533.3979,0,85.85201,2675.1763,3140.4243,2.2738998
273.21005,4629.9116,55,60.91475,3307.7205,102.47782,114.50542,533.39514,0,85.42033,2791.5037,3276.9827,2.3727782
272.61148,4630.493,55,60.89129,3308.5222,102.47167,114.460495,533.24426,0,84.990814,2820.1514,3310.6123,2.3971286
271.64938,4631.351,55,60.90656,3308.8745,102.48794,114.44713,532.87854,0,85.40947,2845.7368,3340.6475,2.4188762
274.57938,4631.9395,55,60.94554,3309.3667,102.48764,114.485695,533.9816,0,85.26351,2989.019,3508.8484,2.5406663
273.62985,4632.445,55,60.925007,3309.931,102.48863,114.36618,533.9211,0,84.42476,2986.916,3506.3796,2.5388787
272.90497,4632.925,55,60.903244,3312.33,102.49267,114.23399,533.92816,0,85.04283,3019.827,3545.0142,2.566853
271.07245,4632.0557,55,60.953835,3314.836,102.54995,114.08399,533.9888,0,85.94809,3012.3044,3536.1833,2.5604587
272.37704,4631.0513,55,60.943314,3315.2566,102.54665,113.87204,534.83276,0,86.312164,2907.9597,3413.692,2.4717658
272.54816,4628.5107,55,60.95083,3313.6392,102.54366,113.62729,535.67633,0,86.29933,2674.0142,3139.0598,2.272912
273.2293,4626.6284,55,60.92789,3312.8835,102.54248,113.45901,536.46375,0,85.79417,2682.0657,3148.5117,2.2797558
273.80414,4626.732,55,60.937546,3313.1404,102.54036,113.28971,536.8236,0,86.53197,2879.0159,3379.7144,2.4471636
275.3348,4628.346,55,60.93558,3314.3916,102.56029,113.221695,537.4433,0,86.63318,2700.8318,3170.5415,2.295707
267.6494,4442.945,45.5,60.98506,3344.4133,102.55913,112.09124,475.29745,0,81.26167,2698.6643,3167.9973,2.2938647
273.5675,4641.985,55,61.157536,3313.3079,102.56186,113.406944,531.0204,0,85.44184,2829.963,3322.1304,2.4054685
273.2872,4638.6484,55,61.184155,3313.4194,102.56823,113.43591,532.8832,0,85.31011,2875.7966,3375.9353,2.4444273
