FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
252.60533,4202.987,60,38.580982,3077.8506,97,115.72941,1121.2345,0,42.394863,3768.79,116.5605,2.7613926
253.43556,4211.213,60,38.569733,3082.614,97,115.75055,1127.4874,0,38.911873,3739.8154,115.6643,2.7401628
253.74588,4212.7544,60,38.540897,3084.145,97,115.7,1128.2351,0,42.905693,3802.3962,117.5998,2.7860157
254.48108,4216.178,60,38.521954,3085.3928,97,115.7,1130.6504,0,40.979103,3772.5781,116.6776,2.764168
250.58922,4224.7295,60,38.57122,3087.243,97,115.7,1137.329,0,42.93056,3781.7273,116.9606,2.7708716
253.03915,4221.2427,60,38.570133,3086.655,97,115.72753,1133.6698,0,41.658382,3712.8838,114.8314,2.72043
256.46298,4198.862,60,38.516632,3082.1604,97,115.64234,1114.6929,0,45.3034,3762.6055,116.3692,2.756861
258.65253,4211.616,60,38.57085,3083.9595,97,115.7,1125.5306,0,45.39424,3717.813,114.9839,2.7240417
251.63771,4218.1274,60,38.642387,3084.4912,97,115.741776,1131.0541,0,47.520554,3538.6304,109.4421,2.5927544
237.91977,4208.383,60,38.58372,3080.5884,97,115.70755,1122.5835,0,47.32999,3802.6418,117.6074,2.7861958
235.97833,4206.394,60,38.62682,3076.4866,96.986206,115.7,1121.1886,0,46.694775,3842.4036,118.8372,2.815329
232.46458,4205.72,60,38.650757,3073.526,96.95552,115.73983,1120.9749,0,49.15703,4056.7573,125.4667,2.9723861
232.90364,4209.09,60,38.69344,3072.293,96.93995,115.73436,1123.7087,0,47.35875,3824.146,118.2725,2.8019516
231.01404,4031.9036,50.481697,37.39555,3099.0613,96.926155,108.82533,1.9232236E+35,0,1.6879087E+35,4007.4355,123.9413,2.936248
236.2028,4155.8477,60,37.270515,3069.6462,96.97337,114.77929,1080.3978,0,46.28364,3905.3975,120.7854,2.8614848
