FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
261.00195,3821.1196,46.166668,37.76799,2769.9897,100.36465,109.47107,539.9656,73.99994,0,2458.6504,956.1418,1.5686189
267.8183,3942.0156,55,37.746593,2726.1167,100.37404,109.7192,586.16583,74.27789,0,2421.355,941.638,1.5448246
267.36472,3942.994,55,37.75406,2724.4202,100.376144,109.50333,585.11017,72.20346,0,2463.9392,958.1985,1.5719932
264.28476,3944.2832,55,37.67851,2723.6804,100.367676,109.31427,584.0904,72.6617,0,2451.233,953.2572,1.5638866
261.30643,3945.6316,55,37.61264,2723.5173,100.38665,109.177864,583.268,72.838585,0,2470.6033,960.7901,1.576245
262.011,3946.997,55,37.62648,2723.6301,100.37568,109.146255,582.76166,72.55921,0,2420.1575,941.1723,1.5440603
265.08777,3949.0066,55,37.63928,2724.0437,100.40681,109.09565,582.5906,73.449745,0,2419.115,940.7669,1.5433954
266.59482,3950.576,55,37.652588,2724.465,100.3973,109.09232,582.3647,73.92756,0,2409.553,937.0483,1.5372947
253.76202,3950.5417,55,37.673306,2724.2637,100.398476,109.09797,580.7335,74.456924,0,2305.142,896.4441,1.4706807
240.8742,3950.1013,55,37.68627,2723.5408,100.40805,109.11489,578.8701,72.029434,0,2465.2776,958.719,1.5728471
240.1745,3950.195,55,37.7068,2723.8105,100.424255,109.18611,577.59576,73.11351,0,2490.5723,968.5558,1.5889851
241.7288,3939.5151,55,37.73322,2719.8284,100.40753,109.22096,569.19183,72.787125,0,2643.368,1027.9764,1.6864687
240.48993,3938.4578,55,37.754818,2719.0476,100.4171,109.20707,567.1401,71.71511,0,2500.5112,972.421,1.5953262
242.34795,3940.115,55,37.796043,2719.546,100.42544,109.20555,567.0919,72.431274,0,2452.8447,953.884,1.564915
241.95389,3940.921,55,37.781593,2719.832,100.4027,109.23606,566.86835,73.47411,0,2475.068,962.5264,1.5790935
244.4036,3942.2676,55,37.803192,2720.5796,100.42342,109.235115,565.9557,74.528465,0,2347.745,913.012,1.4978615
242.46414,3943.0957,55,37.810062,2720.8271,100.39978,109.25445,566.47974,74.901924,0,2443.2356,950.1471,1.5587842
239.53703,3943.58,55,37.772606,2721.303,100.382,109.23165,565.6193,73.049225,0,2456.745,955.4008,1.5674033
242.45634,3944.8438,55,37.78195,2721.8464,100.37401,109.243744,560.7538,74.47737,0,2468.8364,960.103,1.5751176
240.1246,3945.5764,55,37.816166,2722.255,100.38223,109.2309,562.80725,71.68345,0,2483.7266,965.8936,1.5846175
238.51683,3946.2058,55,37.78755,2722.6316,100.38034,109.2318,556.04755,72.27491,0,2470.6167,960.7954,1.5762535
238.57779,3946.9426,55,37.80685,2723.1023,100.383545,109.231285,564.2384,73.02009,0,2483.0383,965.626,1.5841784
240.80852,3948.0085,55,37.848286,2723.5103,100.39083,109.229774,565.3905,73.71366,0,2471.3157,961.0672,1.5766994
241.81374,3949.1133,55,37.881996,2724.1282,100.41856,109.22835,565.42847,73.26868,0,2363.901,919.2948,1.5081688
315.36172,3954.3354,55,37.915752,2723.5518,100.42159,109.2633,567.31696,75.41392,0,2370.7026,921.9399,1.5125083
296.506,3924.5308,55,37.993984,2711.7024,100.415,109.2515,544.677,72.25651,0,2418.1978,940.4102,1.5428102
256.26935,3931.0613,55,37.996,2713.3171,100.40474,109.24136,548.6568,73.18971,0,2413.8582,938.7226,1.5400416
257.2941,3931.704,55,37.990078,2713.2576,100.38864,109.261185,549.2639,74.89683,0,2413.0369,938.4032,1.5395175
257.964,3932.491,55,37.99539,2713.3933,100.3912,109.275764,549.16205,75.12406,0,2411.9966,937.9987,1.5388539
243.83492,3783.14,44.6875,37.92292,2770.7605,100.38519,108.70303,498.04004,73.61327,0,2233.1914,868.4633,1.4247762
255.19702,3927.1487,55,38.023487,2721.7195,100.397644,109.18603,547.0203,75.65839,0,2672.2832,1039.2212,1.7049166
168.48164,2990.5742,13.75,29.8356,3087.9517,146.01828,137.25595,227.82407,62.838196,0,2776.6958,1079.826,1.7715318
248.93327,3890.5725,40.499996,37.983242,2807.0305,179.68956,140.27872,361.80826,65.36792,0,2727.8933,1060.8474,1.7403959
257.77322,3938.5107,55,38.179703,2743.4175,100.42518,109.070915,552.8878,72.96596,0,2504.2793,973.8863,1.5977302
256.59067,3933.7773,55,38.23459,2734.0989,100.415665,109.15942,551.76135,72.808586,0,2453.715,954.2225,1.5654703
255.19621,3931.2314,55,38.217854,2728.619,100.41148,109.18621,550.4443,74.290825,0,2395.078,931.4191,1.5280596
254.77174,3929.4307,55,38.215168,2725.2876,100.39876,109.1886,549.6065,74.31085,0,2413.6553,938.6437,1.5399121
256.30255,3928.3833,55,38.21881,2722.7065,100.40456,109.19974,549.2621,74.66861,0,2434.233,946.6461,1.5530406
256.37347,3927,55,38.23131,2720.196,100.39265,109.179794,548.8009,74.8062,0,2457.3547,955.6379,1.5677924
258.365,3926.4534,55,38.263412,2718.7947,100.39704,109.21606,548.87634,74.74716,0,2427.2246,943.9207,1.5485693
254.65431,3925.3535,55,38.27004,2717.0042,100.39183,109.199165,548.3899,71.12531,0,2502.3645,973.1417,1.5965086
256.51035,3924.9297,55,38.268482,2715.9795,100.41027,109.16658,548.31586,75.27046,0,2332.157,906.9499,1.4879161
254.3364,3923.9395,55,38.24204,2714.7666,100.4003,109.18542,547.75964,73.992775,0,2450.2966,952.893,1.5632892
254.86722,3919.9531,45.833332,38.266304,2713.551,100.388466,109.12718,547.6033,74.33314,0,2503.9014,973.7393,1.597489
259.50903,3921.3467,56.01,38.5087,2704.9907,108.44699,115.09034,546.0526,75.179306,0,2563.495,996.9147,1.6355098
274.9062,3917.0425,58,40.17676,2650.274,100.44042,111.04707,522.3272,76.00157,0,2785.8086,1083.37,1.7773459
268.00763,3913.5706,58,40.158848,2645.6482,100.449196,111.02189,520.1144,76.99585,0,2740.0486,1065.5743,1.7481511
266.63193,3912.6956,58,40.15836,2643.015,100.45724,116.607994,519.3979,76.28341,0,2760.5193,1073.5352,1.7612113
266.93182,3912.8657,58,40.155,2641.5757,100.45109,110.99599,519.292,75.774605,0,2725.0208,1059.7302,1.7385632
260.53778,3910.2478,58,40.16759,2639.5981,100.43974,110.97219,517.7001,72.57314,0,2688.2642,1045.436,1.7151126
262.2399,3910.6611,58,40.15878,2638.689,100.45029,111.012794,517.9228,74.69299,0,2713.6194,1055.2964,1.7312891
261.87512,3909.7676,58,40.10462,2637.5166,100.44813,110.97825,517.41675,75.69356,0,2743.8608,1067.057,1.7505833
263.93936,3909.8145,58,40.1482,2636.2805,100.42468,110.98196,517.61914,77.02508,0,2897.9033,1126.9624,1.8488623
266.0243,3910.4863,58,40.103428,2635.104,100.45139,110.919785,518.00745,76.82961,0,2723.7717,1059.2445,1.7377664
264.77036,3909.912,58,40.091187,2634.2888,100.43165,110.92088,517.5574,74.91179,0,2776.793,1079.8639,1.7715939
261.3971,3908.3413,58,40.11401,2632.748,100.45415,110.915276,516.7179,73.661545,0,2842.353,1105.3594,1.8134211
265.32745,3908.6296,58,40.13773,2632.3928,100.43398,116.58928,517.32086,77.85315,0,2856.0642,1110.6917,1.822169
262.61493,3907.569,58,40.120415,2631.6174,100.407616,110.922455,516.4675,76.14527,0,2872.6045,1117.1239,1.8327216
262.53323,3907.5693,58,40.124607,2630.8887,100.42852,110.95066,516.3411,76.39627,0,2877.1929,1118.9083,1.835649
264.7746,3907.246,58,40.125748,2630.0725,100.42322,110.94573,516.69745,77.27513,0,2827.5906,1099.6185,1.8040029
265.77023,3907.3257,58,40.14982,2629.2869,100.41789,110.95406,516.90326,76.15024,0,2738.2979,1064.8936,1.7470341
262.37408,3905.5984,58,40.161713,2627.8696,100.42804,110.9261,516.0952,73.21376,0,2753.0088,1070.6145,1.7564195
261.33453,3904.3723,58,40.186623,2626.8044,100.423096,117.05294,515.66315,75.62127,0,2771.227,1077.6993,1.7680429
237.20905,3894.2683,58,39.978233,2617.0928,100.38614,110.74678,511.2882,78.035324,0,2776.3523,1079.6925,1.7713128
237.0367,3894.3088,58,39.971737,2616.817,100.40671,110.78762,511.37997,77.11162,0,2776.4866,1079.7448,1.7713983
239.02924,3890.976,43.5,39.947433,2613.7375,100.397354,110.80172,511.1313,77.63833,0,2789.3806,1084.7592,1.7796248
240.48872,3893.507,58,39.9961,2614.9282,100.4026,110.78807,511.73676,76.99322,0,2786.745,1083.7343,1.7779434
242.01584,3890.543,58,39.933125,2612.2935,108.54987,117.144516,511.81015,75.39058,0,2806.9631,1091.5967,1.7908425
242.07571,3892.8188,58,39.864094,2613.0933,100.38251,110.77206,511.6588,75.30773,0,2876.2644,1118.5472,1.8350567
241.6669,3891.8906,58,39.87375,2612.1777,100.39756,110.74034,511.52386,76.45411,0,2831.409,1101.1034,1.8064388
243.67567,3892.1313,58,39.916,2611.6055,100.39335,110.72733,511.812,76.640686,0,2789.2273,1084.6995,1.7795271
243.22958,3891.189,58,39.95959,2610.6177,100.41305,110.72067,511.71347,77.6278,0,2794.9912,1086.941,1.7832044
239.69542,3890.415,58,39.907543,2609.6846,100.41137,110.70887,511.13718,76.65166,0,2786.862,1083.7795,1.778018
242.00854,3890.1113,58,39.94636,2608.9146,100.41934,110.71715,511.35425,77.01051,0,2826.4995,1099.1942,1.8033067
242.93533,3889.7283,58,39.949642,2608.0657,100.39494,110.72453,511.4898,77.05605,0,2784.0833,1082.699,1.7762451
240.0662,3889.3618,58,39.890305,2607.012,100.429726,110.71091,511.20267,75.920784,0,2799.2866,1088.6115,1.7859448
241.0861,3888.9453,58,39.8501,2606.06,100.38918,110.70718,511.16528,78.04182,0,2774.5403,1078.9879,1.7701567
239.06139,3887.7986,58,39.832386,2605.1855,100.41613,110.70217,510.71185,76.14384,0,2821.616,1097.295,1.8001909
238.87259,3887.2415,58,39.834198,2604.4226,100.39565,110.710075,510.53326,76.58247,0,2919.5999,1135.3999,1.8627048
238.17465,3886.4722,58,39.832203,2603.5754,100.401115,110.69396,510.36224,75.84465,0,2738.2222,1064.8641,1.7469857
238.14996,3885.8127,58,39.855488,2602.9333,100.41018,110.71523,510.28983,75.74543,0,2761.16,1073.7844,1.76162
241.90778,3886.032,58,39.872093,2602.3613,100.4009,110.70452,510.78864,77.04454,0,2743.7563,1067.0164,1.7505165
243.56458,3886.0898,58,39.899414,2601.8518,100.4166,110.69511,511.10895,76.70717,0,2700.8933,1050.3474,1.7231699
242.61726,3885.3633,58,39.89989,2601.0486,100.40009,110.69146,510.91745,77.41133,0,2714.3513,1055.581,1.7317561
241.43648,3884.667,58,39.905445,2600.3809,100.399315,110.680885,510.622,77.25281,0,2750.533,1069.6516,1.75484
242.93086,3884.646,58,39.932873,2600.0034,100.40651,110.70222,510.76566,77.662445,0,2750.381,1069.5927,1.7547431
245.21068,3884.9656,58,39.9422,2599.9207,100.3983,110.69186,511.1292,78.19364,0,2827.1865,1099.4614,1.803745
241.76277,3884.4,58,39.924892,2599.6907,100.39103,110.68795,510.57568,78.110695,0,2760.8682,1073.6709,1.7614338
242.57016,3884.6816,58,39.92155,2599.8474,100.401794,110.68576,510.6638,77.57664,0,2669.3486,1038.08,1.7030445
241.28995,3884.648,58,39.935894,2599.8142,100.39092,110.68218,510.5054,76.210236,0,2823.503,1098.0288,1.8013948
237.56284,3812.8357,47.105263,39.911983,2627.4524,100.365135,110.50847,488.12592,76.48829,0,2805.1206,1090.8802,1.7896669
242.12483,3886.1238,58,40.12297,2602.5862,100.369415,110.96032,511.12427,76.73901,0,2751.225,1069.9208,1.7552816
240.97516,3885.944,58,40.077038,2601.876,100.37621,110.907875,510.66028,77.92307,0,2815.4397,1094.8932,1.7962506
242.82559,3886.4028,58,40.135433,2601.5493,100.36131,110.91661,510.8525,78.32834,0,2826.0298,1099.0116,1.803007
241.3964,3886.5354,58,40.042446,2600.8418,100.36705,110.8261,510.78888,76.8809,0,2738.107,1064.8193,1.7469122
240.35753,3886.4685,58,39.969425,2600.151,100.35414,110.79824,510.58868,77.64067,0,2771.1084,1077.6532,1.7679671
240.23048,3885.9019,58,40.014187,2599.6274,100.346405,110.81162,510.3632,78.14841,0,2743.958,1067.0947,1.7506452
240.63821,3885.8535,58,39.96989,2598.9856,100.33464,110.788826,510.40765,77.34034,0,2786.9124,1083.7992,1.7780501
240.66003,3885.4854,58,39.964546,2598.3928,100.34002,110.78064,510.29703,78.21497,0,2816.6638,1095.3691,1.7970315
239.57321,3884.8936,58,39.954697,2597.7368,100.33721,110.77037,509.98273,77.176315,0,2668.8372,1037.881,1.4064772
240.14662,3884.8313,58,39.94807,2597.2036,100.33881,110.77088,509.98947,77.50778,0,2800.749,1089.18,1.4759947
216.06906,3548.0154,48.084995,39.872707,2721.1067,100.24811,109.09245,413.00458,74.20949,0,2816.6094,1095.348,1.4843532
243.63062,3889.5037,58,40.05904,2605.498,100.33306,110.82044,511.07318,74.93666,0,2748.6453,1068.9175,1.448536
243.3278,3886.9265,58,40.03091,2600.8079,100.34151,110.80259,511.84232,77.24573,0,2826.3481,1099.1354,1.4894855
242.76506,3885.8438,58,40.02494,2598.5093,100.33116,110.78165,511.49777,77.18039,0,2675.874,1040.6176,1.4101856
244.37808,3885.7522,58,40.035606,2596.9429,100.32465,110.778465,511.58517,77.89476,0,2770.3708,1077.3665,1.4599855
243.27211,3885.1455,58,40.05694,2595.7517,100.302155,110.77701,511.36353,77.2745,0,2716.524,1056.4259,1.4316081
241.67384,3884.279,58,40.045692,2594.6572,100.3309,110.77943,510.9963,76.28064,0,2848.1143,1107.5999,1.5009562
259.0856,3780.6338,59.014286,40.65063,2550.3584,100.37659,111.52621,428.50293,77.98096,0,2890.5613,1124.107,1.5233257
275.56802,3665.553,60,41.19394,2497.646,100.39973,112.07583,345.1293,78.33022,0,3039.1353,1181.8859,1.6016243
272.97836,3662.3003,60,41.201084,2492.1287,100.39661,112.10786,343.1347,77.93795,0,3057.2776,1188.9412,1.6111853
271.05054,3659.8064,60,41.169083,2488.3638,100.39451,112.12246,341.34488,77.396866,0,3068.9678,1193.4874,1.617346
273.95135,3662.971,60,41.158653,2486.654,100.407875,112.12563,343.5972,79.020805,0,2972.04,1155.7933,1.5662651
272.21246,3660.839,60,41.187145,2484.214,100.40169,112.122696,342.10382,76.84077,0,2971.104,1155.4293,1.5657718
273.40286,3661.9937,60,41.162575,2482.689,100.406586,112.11646,342.85678,79.0393,0,3001.9958,1167.4427,1.5820518
273.5759,3657.3179,60,41.149,2475.4885,100.38934,112.10556,342.74573,78.478836,0,3271.8801,1272.3978,1.7242808
273.92084,3649.5103,60,41.14302,2464.679,100.38661,112.09595,342.64938,76.604675,0,3183.036,1237.8472,1.6774598
272.53583,3640.2424,60,41.143524,2454.1023,100.385895,112.10242,341.5432,77.366394,0,3163.4456,1230.2288,1.6671358
272.53372,3634.0515,60,41.043755,2445.4453,100.386086,112.07091,341.3853,79.44152,0,3191.816,1241.2617,1.682087
270.49008,3626.2688,60,40.990894,2437.6628,100.3925,112.06744,339.68027,77.86428,0,3265.7627,1270.0188,1.7210569
271.54578,3622.1814,60,40.97624,2431.5947,100.3974,112.07126,340.2032,78.76014,0,3184.3591,1238.3618,1.6781572
272.3213,3618.567,60,40.978813,2426.311,100.39214,112.064384,340.74246,77.7811,0,3287.168,1278.3431,1.7323375
274.7901,3617.3054,60,40.95825,2421.9868,100.390945,112.058685,342.55704,76.91507,0,2993.1736,1164.0118,1.5774025
272.4921,3611.1914,60,40.931343,2416.9167,100.38743,112.03218,340.76044,79.40437,0,2920.1892,1135.6292,1.5389397
271.83847,3606.7024,60,40.931316,2412.1755,100.38118,112.034004,340.21207,77.93576,0,2959.5159,1150.9229,1.5596648
249.93301,3417.912,48.690475,41.049095,2495.0645,100.32114,110.758255,302.31512,73.84498,0,2958.646,1150.584,1.559206
269.45987,3597.943,60,40.893425,2409.8538,100.36568,112.018234,338.4663,76.56314,0,2824.3115,1098.3433,1.4884121
245.59476,3332.9587,44.769566,40.64429,2535.1655,108.610855,115.84337,286.05878,74.65768,0,2717.275,1056.718,1.4320039
267.72903,3595.6228,60,40.94698,2413.931,100.34181,111.945946,337.56927,76.338295,0,2745.543,1067.711,1.4469011
266.72388,3588.972,60,40.8932,2402.874,100.355576,111.935585,336.75858,77.05434,0,2884.5886,1121.7844,1.5201782
269.63257,3590.2795,60,40.905952,2398.9653,100.35642,111.92584,338.73514,79.18401,0,3066.2422,1192.4275,1.6159097
270.22678,3589.0884,60,40.90477,2395.1965,100.370575,111.926155,338.93573,79.91776,0,3117.1548,1212.2268,1.6427405
271.3191,3588.3035,60,40.92404,2392.2485,100.380356,111.90612,339.821,78.54774,0,3275.0068,1273.6138,1.7259287
266.15182,3580.8252,60,40.849617,2387.7554,100.36697,111.86455,335.97797,77.98575,0,3245.427,1262.1104,1.71034
267.72903,3580.673,60,40.84597,2385.4414,100.361755,111.87426,336.97076,77.60443,0,3238.2202,1259.3077,1.706542
265.6594,3576.603,60,40.867203,2382.575,100.373505,111.86844,335.56564,76.618614,0,3204.192,1246.0746,1.6886091
269.5304,3579.2188,60,40.806747,2381.162,100.37693,111.85987,338.1456,77.506096,0,3296.2322,1281.868,1.7371144
277.0351,3586.1199,60,40.81654,2381.3342,100.351494,111.8651,343.8159,79.149414,0,3218.7524,1251.737,1.6962825
275.61435,3583.1125,60,40.800945,2379.0305,100.324455,111.87823,342.85757,78.14997,0,3302.6724,1284.3726,1.7405083
275.756,3581.7607,60,40.774654,2377.2222,100.31627,111.839676,342.7976,77.41483,0,3333.5173,1296.3678,1.7567637
275.01395,3579.3162,60,40.77884,2375.1204,100.31596,111.84179,342.25104,77.91846,0,3229.9524,1256.0927,1.7021849
277.57678,3580.5964,60,40.81345,2374.1218,100.31847,111.863,344.05515,77.92619,0,3369.2017,1310.2451,1.7755693
273.8704,3575.285,60,40.829094,2371.4707,100.295204,111.83735,341.1587,77.60302,0,3327.68,1294.0977,1.7536874
275.92078,3576.1094,60,40.841316,2370.3503,100.31744,111.85086,342.54828,77.93049,0,3210.1758,1248.4017,1.6917627
277.52615,3576.5623,60,40.84022,2369.2688,100.30228,111.83643,343.74216,78.47557,0,3238.0598,1259.2455,1.7064576
277.04382,3574.9263,60,40.85689,2367.6558,100.314545,111.852776,343.4285,77.567375,0,3187.0735,1239.4174,1.6795877
