FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
361.95047,3118.851,55,62.212578,1850.1044,82.7,105,382.00113,0,66.010925,8337.947,438.83932,3.3351789
359.019,3115.0198,55,62.183815,1845.6625,82.7,105.00476,378.80966,0,65.541954,8312.672,437.50906,3.325069
360.43396,3113.5386,55,62.107178,1842.796,82.7,105,379.98312,0,65.70054,8243.907,433.88986,3.2975628
360.66504,3111.8516,55,62.15669,1840.4606,82.7,105,380.49332,0,66.38712,8197.677,431.45667,3.2790706
358.6314,3109.255,55,62.159767,1837.6748,82.7,105.0025,378.30887,0,66.540306,8154.495,429.18396,3.261798
367.064,3111.9717,55,62.08426,1837.5334,82.7,105,385.82135,0,65.81273,8087.718,425.66934,3.2350872
369.45468,3112.1794,55,62.071087,1837.0167,82.7,105,388.2345,0,65.42842,8095.3794,426.0726,3.2381518
372.28253,3112.7012,55,62.071815,1835.6084,82.7,105,391.00406,0,66.10031,7994.6636,420.77176,3.1978655
370.20782,3023.869,48.89162,61.914097,1867.193,82.94028,94.4787,387.3773,0,65.44002,8148.1616,428.85062,3.2592647
373.91943,3115.5476,55,62.07382,1841.4954,82.7,104.98333,392.65347,0,66.17681,7979.65,419.98157,3.19186
373.75696,3112.6318,55,62.135105,1836.3354,82.7,105,392.38138,0,66.30048,8101.615,426.4008,3.2406461
374.31784,3111.8362,55,62.04263,1833.7819,82.7,104.977776,392.9959,0,65.27597,8077.681,425.1411,3.2310724
373.4512,3110.4824,55,62.0866,1832.0829,82.7,105,391.9328,0,65.800255,8142.5977,428.55777,3.257039
374.48456,3110.1267,55,62.04612,1830.7758,82.7,105,392.9919,0,65.90621,8050.5156,423.71133,3.2202063
373.61526,3108.8486,55,62.082737,1829.26,82.7,105,391.98764,0,66.35013,8022.6313,422.24374,3.2090526
371.5888,3107.1213,55,62.054737,1827.5298,82.7,105,390.1172,0,65.50239,8024.1777,422.32513,3.209671
368.5848,3104.6506,55,62.063343,1825.9769,82.7,105,387.91638,0,65.93417,8142.0303,428.5279,3.256812
373.8029,3106.6304,55,62.102413,1825.6653,82.7,105,392.64124,0,66.21384,8181.0586,430.58203,3.2724235
372.41632,3105.3628,55,62.037525,1824.4819,82.7,105,391.11328,0,65.62493,8220.354,432.65018,3.2881413
370.7635,3126.2378,55,61.55747,1831.4227,82.7,104.51969,390.22424,0,61.08568,8378.678,440.98306,3.3514712
373.4543,3114.1848,55,61.760345,1829.7126,82.7,104.855095,392.32257,0,64.63153,8351.001,439.52637,3.3404005
371.86945,3105.6252,55,61.78963,1823.1771,82.7,104.849045,390.43112,0,66.30501,8338.863,438.88754,3.3355453
374.78506,3106.3472,55,61.763214,1822.3688,82.7,104.841064,393.42148,0,66.12427,8249.838,434.202,3.2999353
373.6603,3105.2695,55,61.72124,1821.8501,82.7,104.84928,392.29202,0,65.54209,8372.989,440.68365,3.3491957
372.76938,3104.2805,55,61.76794,1820.9996,82.7,104.84767,391.84973,0,66.09014,8101.2573,426.38196,3.2405028
374.28668,3104.4624,55,61.864117,1820.735,82.7,104.858246,392.78247,0,66.64815,7810.0444,587.8528,3.1240177
374.73212,3104.3484,55,61.85719,1820.3518,82.7,104.88,393.38913,0,66.449974,7594.097,571.5987,3.037639
374.9747,3104.142,55,61.889374,1819.5442,82.7,104.899994,393.5542,0,66.52358,7546.1665,567.991,3.0184667
375.06302,3103.872,55,61.847713,1819.4724,82.7,104.87283,393.66608,0,66.127914,7619.1636,573.4854,3.0476654
378.4414,3104.9272,55,61.84987,1819.444,82.7,104.85287,396.56924,0,66.656715,7640.7,575.10645,3.0562801
379.21655,3104.9658,55,61.889374,1819.0027,82.7,104.84951,397.92752,0,67.11134,7663.0547,576.78906,3.0652218
364.7284,2961.5366,50.083847,61.932293,1867.7386,83.27333,99.959755,380.6693,0,65.223495,7629.5327,574.2659,3.0518131
