FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
221.62862,3655.7866,60,51.793175,2186.774,100.2,128.85706,550.39514,0,71.070045,4761.785,250.6202,3.038019
219.19167,3655.035,60,51.759727,2185.0398,100.2,128.86049,550.21136,0,69.27755,4703.5034,247.5528,3.0008352
219.06212,3654.1367,60,51.73147,2183.533,100.2,128.85916,549.81104,0,71.18548,4688.8364,246.7808,2.9914775
220.5265,3653.4678,60,51.705204,2182.1052,100.2,128.85416,549.62006,0,70.788864,4750.8867,250.0466,3.031066
220.71103,3652.5798,60,51.72321,2183.5103,100.2,128.86046,549.2803,0,71.162476,4711.678,247.983,3.0060506
218.90355,3652.0662,60,51.71759,2185.076,100.2,128.8611,549.135,0,70.327644,4703.838,247.5704,3.0010486
220.85704,3651.636,60,51.77761,2183.4668,100.2,128.875,549.0451,0,71.61658,4779.5586,251.5557,3.0493584
218.61348,3650.9275,60,51.77637,2181.1675,100.2,128.85234,548.60754,0,71.864334,4794.5205,252.3431,3.0589042
219.8887,3650.4417,60,51.75365,2180.776,100.2,128.85165,548.5249,0,72.74496,5176.134,272.428,3.3023734
219.00974,3650.092,60,51.706314,2180.212,100.2,128.84642,548.4525,0,72.178505,5219.024,274.6854,3.3297372
219.85008,3649.7566,60,51.723167,2179.4116,100.2,128.8469,524.0732,0,69.9808,5219.743,274.7233,3.3301961
220.6395,3705.417,50.07222,51.836926,2272.838,94.405556,121.31011,348.47342,0,62.6871,4818.154,253.587,3.073982
220.20247,3581.7354,49.21,50.911552,2384.7258,99.90526,120.29016,272.15045,0,58.10059,5147.082,270.899,3.2838385
223.97754,3729.357,60,52.266457,2264.083,100.2,128.33447,577.06,0,72.44853,4687.4736,246.7091,2.9906082
223.77583,3690.0227,60,51.983498,2220.0566,100.2,128.47849,563.8302,0,72.31265,4860.7925,255.8311,3.1011856
223.34618,3677.586,60,51.92438,2205.4727,100.2,128.71146,558.9733,0,73.369354,4645.7373,244.5124,2.9639804
221.99803,3664.5532,47.645676,51.65282,2214.8403,93.259995,122.6598,494.6875,0,68.57292,4687.603,246.7159,2.9906907
220.57301,3674.669,60,51.798054,2202.6675,100.2,128.95166,557.6292,0,69.145706,4725.8315,248.7279,3.0150805
221.73299,3667.2632,60,51.723454,2192.0005,100.2,128.93536,545.9141,0,71.46996,4743.9517,249.6816,3.0266411
219.12033,3663.0798,60,51.70046,2187.6353,100.2,128.85269,552.81256,0,71.10879,4596.8784,241.9409,2.9328086
209.99657,3660.2754,60,51.658825,2184.903,100.2,128.84857,517.4023,0,69.54979,4789.6704,252.0879,3.0558097
179.78317,3605.7222,48.715134,51.4058,2198.0222,99.98947,123.054085,503.63916,0,68.93068,5052.844,265.9391,3.2237146
195.59737,3669.053,60,51.953453,2196.6013,100.2,128.74892,555.29486,0,72.33777,4805.4844,252.9202,3.065899
216.28767,3660.6436,60,51.883945,2183.4036,100.2,128.74509,552.6012,0,71.68907,4609.842,242.6232,2.9410791
220.95636,3657.6772,60,51.893566,2179.7932,100.2,128.74646,551.38293,0,72.54794,4557.28,239.8568,2.9075446
219.20932,3492.8904,48.655674,51.932423,2219.6675,99.94333,117.2238,401.01495,0,56.891205,4832.9937,254.368,3.0834498
220.86943,3340.9568,48.505554,52.466183,2235.9915,99.87604,117.53257,389.29318,0,64.609436,4914.726,258.6697,3.135595
226.6413,3580.342,60,52.631664,2119.8037,100.20416,128.93513,461.5543,0,71.40644,4888.0776,257.2672,3.1185935
226.24821,3565.295,60,52.548233,2101.478,100.09999,128.944,457.2547,0,71.9561,4848.633,255.1911,3.0934277
226.61133,3558.8206,60,52.520546,2094.1724,100.09999,128.85439,455.34213,0,71.907364,4846.3237,255.0696,3.0919545
226.04909,3554.4607,60,52.472153,2089.8079,100.09999,128.84999,454.0403,0,70.204865,4949.737,260.5124,3.157932
225.86513,3551.1785,60,52.412304,2083.7349,100.09999,128.84865,452.86996,0,70.22764,4797.9863,252.5256,3.0611153
225.5294,3548.5205,60,52.409393,2082.1396,100.09999,128.85286,451.93738,0,71.17561,4792.0806,252.2147,3.0573473
226.94223,3546.4563,60,52.39266,2079.833,100.09999,128.85216,451.52783,0,72.47556,4996.159,262.9557,3.1875496
223.45749,3544.4087,60,52.441807,2077.6902,100.09999,128.8455,450.81342,0,72.09617,5114.332,269.1753,3.262944
213.20871,3541.7302,60,52.28621,2076.1438,100.051636,128.71706,449.44818,0,71.17889,5057.946,266.2076,3.2269692
221.38554,3539.2668,60,52.154663,2076.1375,100.047005,128.68953,449.0415,0,70.75236,5102.201,268.5369,3.2552044
225.56467,3537.9446,60,52.14144,2074.825,100,128.75098,448.76834,0,71.06034,4874.2446,256.5391,3.109768
229.02953,3536.894,60,52.165207,2074.3052,100,128.75832,448.62692,0,71.50184,4869.842,256.3074,3.106959
229.38942,3535.824,60,52.251476,2073.1665,100,128.79999,448.37387,0,73.53895,4884.614,257.0849,3.1163836
227.43541,3534.513,60,52.23669,2071.6782,100,128.75293,447.76544,0,71.12092,4914.1914,258.6416,3.1352541
228.21545,3533.5295,60,52.28436,2070.4683,100,128.7482,447.53442,0,71.0401,4905.6245,258.1907,3.1297886
226.66432,3532.5874,60,52.156116,2069.1377,100,128.74916,446.97342,0,70.72493,4946.9077,260.3635,3.156127
225.34848,3528.6064,50,52.16009,2066.417,100,127.54578,446.2313,0,70.88231,4984.0474,262.3182,3.1798222
