FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
321.10458,3359.0635,49,48.09713,2288.5422,76.26815,90.50947,522.0668,0,41.406708,4371.8164,2252.148,2.5575128
324.68933,3319.3374,49,47.96354,2265.1653,76.911026,91.061226,545.80896,0,58.066868,4484.9033,2310.4045,2.6236682
316.0228,3306.5261,49,47.869022,2255.2156,77.35714,91.42353,545.8906,0,58.584198,4502.45,2319.444,2.6339335
303.05566,3129.7048,38.09035,46.54913,2349.3274,77.32478,84.99624,502.0537,0,53.554543,4533.243,2335.3071,2.6519473
268.50903,3242.9214,31.349398,35.824875,2594.8464,76.19318,82.58116,625.2458,0,35.18261,2113.6143,1088.8315,1.2364644
270.21176,3317.738,40,35.920948,2555.1506,77.52556,85.84534,766.95337,0,54.934654,1846.9912,951.4803,1.0804899
288.10556,3302.568,41.416805,40.011723,2453.429,77.81716,86.33362,685.4346,0,58.072475,2951.5818,1520.5118,1.7266753
315.5854,3249.2122,46,44.17554,2290.5186,78.10692,89.75481,537.5059,0,60.43119,3790.7551,1952.8132,2.2175918
318.24594,3231.3333,46,44.001034,2277.0322,78.25366,89.837296,534.7123,0,60.472458,3955.5955,2037.731,2.3140233
323.9638,3208.098,44.840336,43.78564,2275.7026,78.366905,88.35587,529.5078,0,61.28173,3778.67,1946.5875,2.210522
312.60526,3056.8982,30.555555,38.185177,2466.9187,75.458984,80.815125,327.94116,0,38.938236,2890.7688,1809.6682,1.4849879
332.30887,3073.7913,40,38.589928,2355.007,78.335,86.369774,503.43185,0,57.462482,3008.2349,1883.204,1.5453303
324.34335,3063.0735,40,38.504215,2342.1277,78.45887,86.51307,489.13162,0,58.60799,2902.4885,1817.005,1.4910084
324.6509,3053.5715,40,38.404907,2333.1304,78.53809,86.53785,485.93768,0,58.464676,2986.367,1869.5143,1.5340968
318.78888,2870.8809,26.05042,37.15086,2402.1736,78.57142,84.83324,432.93192,0,57.62931,2510.2783,1571.475,1.2895299
333.18597,3125.5266,42.597343,40.715496,2312.472,78.59999,87.31336,509.57352,0,60.663452,3368.3135,2108.619,1.7303027
333.91202,3179.025,45,42.601746,2287.4792,78.672386,89.5,527.40717,0,60.972893,3581.2913,2241.9465,1.8397094
333.97684,3172.1067,45,42.54363,2282.335,78.7,89.5,526.02594,0,61.025898,5160.4146,1290.1036,2.650905
330.2337,3167.0251,45,42.494984,2278.2566,78.7,89.5,524.2891,0,59.12964,5169.286,1292.3215,2.6554625
322.82968,3162.517,45,42.49949,2273.663,78.7522,89.53513,521.5566,0,61.55484,5181.849,1295.4623,2.6619158
314.8978,3083.5168,38.97757,42.29256,2296.8828,78.812965,86.20131,497.59232,0,60.55223,5374.4556,1343.6139,2.7608578
315.87546,3157.7246,45,42.514423,2270.6907,78.8,89.59999,519.3483,0,61.730873,5314.8047,1328.7012,2.730215
325.38824,3251.2102,47.544273,45.469154,2243.2952,78.8,91.60603,553.7269,0,61.916546,5305.4424,1326.3606,2.7254057
330.64243,3309.8074,50,48.060783,2213.2468,78.8,93.18024,579.2921,0,62.658215,5764.009,1441.0022,2.9609714
325.5176,3302.7295,50,47.9151,2208.7576,78.8,93.09999,578.28015,0,61.83529,5491.5703,1372.8926,2.82102
330.40894,3291.171,50,48.47531,2194.6638,78.8,93.36528,552.49036,0,63.422306,5723.7686,1430.9421,2.9403
340.25046,3271.3008,50,49.341137,2163.9946,78.8,93.64315,514.9732,0,62.788784,5810.5186,1452.6296,2.9848635
338.07895,3262.156,50,49.222958,2158.033,78.8,93.59999,512.8113,0,63.450714,6043.3057,1510.8264,3.1044462
334.84323,3254.405,50,49.102654,2153.094,78.8,93.59999,510.27594,0,62.785366,5993.882,1498.4705,3.0790572
326.55606,3146.0735,42.9168,48.643604,2170.4312,78.8439,90.53257,478.49548,0,61.708668,5588.8496,1397.2124,2.8709922
339.5543,3253.0996,50,49.170265,2154.9683,78.899994,93.8104,511.36697,0,62.373753,4508.813,2220.7588,2.3161774
332.66446,3242.3123,50,49.10209,2148.5,78.899994,93.78632,507.0275,0,62.360165,4261.111,2098.7559,2.1889327
326.90274,3237.3218,50,49.10394,2146.8113,78.899994,93.745384,504.0025,0,63.002106,4559.5166,2245.7322,2.342224
327.16116,3234.4033,50,48.989204,2140.3994,78.899994,93.7325,503.4646,0,61.49884,4606.0894,2268.671,2.366148
