FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
292.03464,3194.586,34.5275,58.956066,2528.9465,70.2475,89.315735,323.32352,0,61.435795,4964.489,3449.8992,2.4469967
301.5929,3397.4177,42.570797,62.698948,2359.1172,76.98709,95.3636,443.71207,0,65.619026,5064.3823,3519.3167,2.4962342
303.34998,3400.9187,50,62.606777,2316.2488,77.462494,98.23564,445.79025,0,66.37215,5631.4805,2901.0657,2.7757566
302.52524,3381.2712,50,62.16154,2293.1958,77.69688,98.426056,444.9578,0,64.78766,5621.2905,2895.8164,2.770734
301.6957,3370.2131,50,61.96814,2283.383,77.84499,98.536194,444.1259,0,63.694046,5705.278,2939.0825,2.8121314
259.14935,3029.677,38.5984,62.067276,2723.355,76.55773,86.205894,284.89923,0,36.63968,4876.172,2988.6213,2.403465
294.631,3387.8335,50,62.21572,2306.1562,77.95652,98.74944,447.08237,0,63.89856,5239.502,3211.3076,2.5825505
294.1671,3368.019,50,61.927902,2278.1812,78,98.794,442.80338,0,64.79621,5333.5654,3268.9592,2.6289144
294.2506,3360.452,50,61.81056,2265.8274,78,98.84589,440.80014,0,65.58173,5349.729,3278.8662,2.6368814
296.7912,3338.8088,52.198124,62.329597,2248.1855,78.048035,99.767715,402.8578,0,66.04723,6749.33,3176.1555,3.3267448
309.08936,3444.5188,55,66.21836,2148.4229,78.04651,104.94758,370.6715,0,67.58975,6232.726,3820.058,3.0721107
308.9217,3436.7886,55,66.12042,2136.1262,78.09999,105.04794,369.69876,0,68.09069,6702.159,3153.9573,3.3034942
311.22678,3433.7146,55,66.01148,2130.962,78.09999,105.06428,370.97458,0,68.00148,6034.169,3108.511,2.9742417
310.7864,3428.833,55,65.96785,2126.3127,78.09999,105.0545,370.12753,0,68.34175,5977.5166,3079.3267,2.946318
309.79004,3420.4287,55,65.78359,2124.869,78.09999,104.78153,368.0343,0,68.48225,6042.1704,3112.6333,2.978186
309.57837,3414.8843,55,65.59482,2123.2578,78.14706,104.5125,366.88025,0,67.93866,5963.0176,3071.8577,2.9391716
306.93307,3411.2373,55,64.94868,2121.7444,78.2,104.45652,364.51337,0,66.297295,5940.354,3060.1824,2.9280005
304.85867,3407.9348,55,64.449425,2121.0256,78.2,104.4477,362.6985,0,66.59477,5964.9453,3072.8506,2.9401214
306.36987,3406.9558,55,64.42843,2121.3633,78.2,104.39523,363.69626,0,67.22319,5931.0054,3055.3662,2.9233925
307.59592,3401.6404,55,64.30302,2121.7766,78.2,104.27116,363.9665,0,68.54168,5914.657,3046.9446,2.9153347
307.1842,3398.2437,55,64.25456,2121.6152,78.2,104.21429,363.24722,0,68.03684,5954.89,3067.6704,2.9351652
306.93442,3396.7607,55,64.13694,2121.083,78.2,104.2,362.87296,0,67.542786,6019.9575,3101.1902,2.967237
307.13318,3394.1287,55,63.983128,2121.2205,78.2,104.1435,362.65558,0,65.84632,5899.575,3039.175,2.9079006
307.16873,3393.371,55,63.9219,2122.4138,78.2,104.11052,362.47482,0,65.83668,5694.697,2933.6316,2.806916
306.91928,3392.6975,55,63.88109,2122.0713,78.2,104,362.11823,0,66.37595,5919.81,3049.5989,2.9178743
306.59473,3390.0256,55,63.820557,2122.9026,78.2,103.93829,361.57904,0,66.17604,5961.0186,3070.8276,2.938186
307.02765,3390.1287,55,63.767147,2123.176,78.2,103.95077,361.8465,0,66.443375,5999.8413,3090.8274,2.957322
305.93393,3387.6914,55,63.766518,2122.9365,78.2,103.94663,360.16278,0,67.64504,5973.8945,3077.4607,2.9445324
305.0161,3378.0747,55,63.62611,2126.4883,78.2,103.69487,359.31146,0,68.66083,5987.1094,3084.2683,2.951046
304.75775,3372.1018,55,63.464878,2130.8447,78.2,103.643326,358.56177,0,68.32043,6175.081,3181.1023,3.0436976
305.40237,3373.2075,55,63.392426,2131.949,78.2,103.626854,358.9283,0,68.29254,6108.2217,3146.6594,3.0107424
328.3533,3616.2395,60,69.11064,1923.0975,77.899994,108.78095,343.39935,0,67.098434,2831.5647,3910.2559,1.3956782
326.80762,3511.784,60,66.95278,1826.0602,77.83902,107.6531,340.8871,0,67.69586,2986.7268,4124.5273,1.4721576
324.2462,3462.3735,60,65.633545,1778.7981,77.8,106.78004,337.3827,0,69.277565,2970.9868,4102.7915,1.4643993
322.90897,3444.319,60,65.10776,1763.2257,77.8,106.55915,335.60645,0,68.75134,3590.789,3590.789,1.5440394
321.9781,3431.648,60,64.76396,1753.7653,77.8,106.37821,334.55966,0,67.676315,3587.1858,3587.1858,1.5424899
321.1124,3423.9692,60,64.57049,1748.4297,77.8,106.28615,333.6559,0,67.939224,3649.3457,3649.3457,1.5692186
319.61005,3418.1907,60,64.33949,1744.6381,77.8,106.25392,332.06754,0,66.780106,3647.2952,3647.2952,1.5683368
320.65015,3414.3096,60,64.0396,1743.7485,77.8,106.17048,333.0112,0,68.97378,3619.4485,3619.4485,1.5563627
321.63052,3435.5732,52.017162,65.071884,1802.1327,77.72659,104.72206,329.55463,0,65.85144,3585.5806,3585.5806,1.5417997
317.22226,3420.4614,60,64.99359,1744.3364,77.8,106.383224,330.0482,0,69.485214,3541.7847,3541.7847,1.5229675
273.44522,2701.1514,21.667873,62.555958,2378.7798,77.64367,89.74739,458.3399,0,29.865208,3686.2383,3686.2383,1.5850825
327.02505,3466.0322,53.57143,66.76616,1819.7944,77.77,106.01015,337.27036,0,66.256516,3381.142,3381.142,1.4538912
327.99057,3504.4478,45.09839,66.92241,1915.2732,75.84167,103.152885,319.72375,0,48.376022,3564.4749,3564.4749,1.5327243
331.12424,3450.1084,60,65.432236,1769.2164,77.8,106.56555,343.683,0,68.90849,3501.7285,3501.7285,1.5057433
332.94138,3426.3093,60,64.296684,1753.989,77.8,106.109314,344.67896,0,69.85748,3523.8916,3523.8916,1.5152733
332.12607,3412.1165,60,63.73511,1746.2454,77.8,105.85065,343.52603,0,68.330635,3496.3572,3496.3572,1.5034336
330.62714,3404.3982,60,63.537952,1741.0903,77.8,105.81985,342.28903,0,67.7661,3538.0403,3538.0403,1.5213573
333.62738,3399.45,60,63.42848,1738.4606,77.8,105.664345,344.79678,0,69.1346,3483.2522,3483.2522,1.4977984
333.44186,3409.1382,51.34311,64.27335,1798.666,71.031425,102.28387,333.4018,0,61.953144,3408.9006,3408.9006,1.4658272
333.7134,3411.4233,60,64.063515,1743.172,77.7,105.93726,345.48395,0,28.281982,3479.748,3479.748,1.4962916
333.01477,3397.1338,60,63.45821,1733.9764,77.7,105.67724,344.16644,0,66.69906,3447.499,3447.499,1.4824245
328.92786,3388.5825,60,63.194664,1729.5232,77.7,105.64533,340.11905,0,66.97822,3474.0623,3474.0623,1.4938468
331.9345,3384.8816,60,63.01827,1728.18,77.7,105.54722,342.97162,0,67.817535,3915.1562,3076.194,1.9297805
331.23297,3379.8057,60,62.963623,1725.4325,77.7,105.45352,342.30746,0,67.846725,3935.7515,3092.376,1.9399319
331.91165,3375.5947,60,62.78777,1724.1233,77.7,105.372574,342.87677,0,69.27344,3872.445,3042.6353,1.9087281
331.36484,3371.3552,60,62.819653,1723.6193,77.7,105.34681,342.23022,0,68.214615,3983.6802,3130.0344,1.9635559
330.46802,3368.2998,60,62.73027,1722.2538,77.7,105.28333,341.32895,0,68.48181,4004.8076,3146.6345,1.9739697
330.08722,3364.5793,60,62.663292,1716.5332,77.7,105.246605,340.80408,0,69.513885,4006.545,3147.9995,1.974826
327.36465,3360.794,60,62.526882,1713.1404,77.7,105.25445,338.23587,0,68.470184,4053.2664,3184.7092,1.997855
328.22156,3375.094,50.2922,63.295105,1754.6818,75.54324,102.142075,333.51755,0,62.898716,4049.513,3181.76,1.9960048
327.36304,3371.8003,60,62.4498,1717.2065,77.7,105.0775,351.89453,0,66.77621,4031.6587,3167.732,1.9872046
314.37875,3108.9,36.363636,61.599857,1835.2429,78.41808,94.05694,344.7578,0,57.19268,4459.579,3503.955,2.1981266
369.94443,2798.345,30.105263,61.66897,2468.1687,75.43086,90.090454,439.8656,0,22.696835,4274.696,3358.6895,2.1069975
357.64108,3522.1785,60,65.616455,1839.5936,77.70811,106.28052,398.31824,0,68.44212,3953.3535,3106.2063,1.9486079
315.35202,3436.1965,60,64.052505,1767.2245,77.7,105.66524,360.02087,0,68.87215,4068.3984,3196.5989,2.0053136
315.0991,3413.6821,60,63.32064,1751.4087,77.7,105.38913,357.95462,0,67.862434,4085.2822,3209.8645,2.0136356
314.00568,3401.7908,60,63.057106,1742.1443,77.7,105.25174,356.2522,0,67.33407,4075.179,3201.9263,2.0086555
313.82578,3393.7551,60,62.902493,1735.8574,77.7,105.15011,355.56555,0,68.87737,4059.3901,3189.5208,2.0008733
309.70877,3387.2598,60,62.841446,1729.8464,77.7,105.09062,351.7339,0,69.69768,4030.6323,3166.9253,1.9866986
311.45352,3309.9243,50.691364,63.013115,1763.4691,78.32258,96.94394,351.0698,0,67.65852,4104.0522,3224.6123,2.0228872
314.94455,3397.168,60,63.15725,1737.4355,77.7,105.24275,357.27097,0,69.26842,4063.8193,3193.001,2.0030565
314.74316,3385.4307,60,62.586494,1727.3912,77.7,105.03363,355.39676,0,69.53208,4046.2883,3179.2266,1.9944155
315.89017,3380.4585,60,62.46959,1724.675,77.7,104.93921,356.08795,0,68.51386,4120.1724,3237.2783,2.030833
312.88223,3376.511,60,62.352173,1720.9275,77.7,104.85889,353.21643,0,67.66238,3974.375,3122.7231,1.9589694
311.84622,3370.714,60,62.271374,1717.2603,77.67656,104.84405,352.16238,0,69.112,3938.8054,3094.7756,1.9414371
313.52942,3365.7307,60,62.16397,1714.2552,77.65053,104.72597,353.11984,0,69.49087,3961.5051,3112.611,1.9526258
313.00494,3312.0059,36.6004,62.80115,1818.078,77.51934,102.62339,349.01172,0,65.96052,3920.978,3080.7683,1.93265
315.31152,3372.2166,60,62.36304,1719.3842,77.59999,104.753876,355.5372,0,69.175125,3932.6504,3089.9395,1.9384032
311.0569,3361.0854,60,62.285454,1710.181,77.59999,104.631676,350.76605,0,69.19208,3926.9912,3085.4932,1.935614
312.2918,3356.375,60,62.369854,1708.4911,77.59999,104.490074,351.3682,0,70.08976,3860.5469,3033.2869,1.9028635
312.85056,3392.0142,60,61.358154,1738.5496,77.659996,104.15857,342.70056,0,51.532036,3968.8145,3118.3542,1.9562286
317.74658,3356.467,60,62.17353,1709.5764,77.59999,104.448135,356.19943,0,67.58044,3971.1401,3120.1816,1.9573749
318.63745,3354.8096,60,62.121338,1708.5889,77.59999,104.399994,356.63748,0,69.203064,3990.0344,3135.027,1.9666879
317.59695,3353.3494,60,62.08907,1706.77,77.59999,104.399994,355.621,0,69.52914,3975.6958,3123.761,1.9596205
318.3104,3352.682,60,62.104397,1706.466,77.59999,104.368935,356.0761,0,70.48348,3960.7026,3111.9807,1.9522303
317.4098,3351.513,60,62.083267,1705.1765,77.59999,104.34688,355.41748,0,69.16293,3987.9463,3133.3865,1.9656587
316.70898,3350.3115,60,62.036736,1703.9507,77.59999,104.34822,354.73877,0,66.80216,4014.633,3154.3545,1.9788126
317.398,3349.6636,60,62.022854,1703.5562,77.59999,104.33903,355.25626,0,68.861786,3985.1372,3131.1792,1.964274
316.91345,3348.4302,60,62.092495,1702.4373,77.59999,104.3,354.72913,0,69.37323,3079.543,3403.7053,1.5179067
317.66052,3347.7593,60,62.050117,1702.0758,77.59999,104.33095,355.26962,0,68.15333,3053.592,3375.023,1.5051155
317.39526,3346.7715,60,62.053165,1701.2206,77.59999,104.309166,354.96423,0,67.99868,3044.0137,3364.436,1.5003943
