FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
219.7727,4107.982,31.58108,53.704853,2957.3484,152.7869,141.36584,503.73022,0,66.30732,3220.024,1973.563,2.7386303
266.40097,3854.83,55,58.299168,2715.259,102.27994,111.263664,317.40677,0,80.37388,3641.021,3294.257,3.0966883
266.7737,3854.6187,55,58.29027,2716.4631,102.273315,111.26145,317.7692,0,79.99307,3579.213,3238.3354,3.0441206
267.30423,3854.6228,55,58.274498,2719.295,102.27321,111.2621,318.31238,0,81.01816,3457.8792,3128.5574,2.9409263
267.00906,3856.6218,55,58.246067,2727.4102,102.27827,111.265526,318.4924,0,79.474434,3640.52,3293.8037,3.0962622
267.91833,3855.691,55,58.22643,2726.3584,102.27491,111.25737,319.36917,0,79.72053,3594.7153,3252.3616,3.0573053
268.25827,3854.8044,55,58.20629,2726.5505,102.27778,111.24837,319.32718,0,79.30601,3601.3523,3258.3662,3.0629501
268.40128,3854.7092,55,58.203796,2728.3809,102.26956,111.244705,319.8835,0,78.64529,3626.433,3281.0586,3.0842812
269.47238,3856.664,55,58.213425,2731.5366,102.26864,111.245155,320.81107,0,80.26148,3448.7898,3120.3337,2.9331958
269.13776,3858.5369,55,58.227047,2736.4402,102.27933,111.24494,320.69186,0,81.00864,3606.025,3262.594,3.066924
269.62338,3861.8755,55,58.23306,2742.78,102.276474,111.23676,321.18112,0,80.964935,3641.7432,3294.9104,3.0973024
268.3047,3861.729,55,58.203674,2744.5437,102.27574,111.245285,320.19254,0,79.8749,3564.081,3224.6448,3.031251
268.60907,3861.65,55,58.183037,2745.344,102.27498,111.232445,320.61044,0,79.9648,3535.6724,3198.9417,3.0070894
268.9561,3860.8142,55,58.1767,2745.304,102.27636,111.235886,320.80505,0,79.72533,3742.6772,3162.6313,3.183147
270.169,3861.4941,55,58.189747,2745.9702,102.27372,111.24526,321.90906,0,80.93908,3698.088,3124.9524,3.1452239
269.9044,3861.7988,55,58.20551,2747.2014,102.27654,111.250145,321.89304,0,80.68613,3734.6243,3155.8264,3.176298
269.34488,3861.549,55,58.17284,2748.1348,102.272484,111.24402,321.20483,0,79.63717,3798.3716,3209.6938,3.230515
272.35553,3864.625,55,58.181297,2750.341,102.27043,111.24534,324.12067,0,79.90799,3784.2544,3197.7646,3.2185082
270.12146,3863.5176,55,58.17831,2751.6045,102.276,111.25388,322.32047,0,80.797295,3781.5767,3195.502,3.2162309
269.65338,3863.8193,55,58.168823,2752.9211,102.27232,111.258064,322.05453,0,79.7111,3728.284,3150.4688,3.1709056
270.30927,3865.0803,55,58.18375,2755.0203,102.27441,111.25452,322.52185,0,79.11012,3717.464,3141.3257,3.161703
270.54892,3866.1863,55,58.185776,2756.9014,102.27442,111.26396,322.81732,0,79.87884,3695.1301,3122.4531,3.1427083
269.95908,3866.866,55,58.175472,2758.994,102.277214,111.26894,322.45493,0,79.74511,3674.355,3104.8977,3.1250389
275.2978,3915.2383,56.704998,59.679077,2728.76,102.27778,111.92879,324.0141,0,80.584335,3653.2559,3087.0686,3.107094
282.7677,3994.759,60,62.098507,2676.444,102.27738,112.95821,325.10925,0,81.34684,4083.9924,3451.0488,3.4734354
282.8737,3992.9849,60,62.099304,2670.8765,102.27988,112.911995,325.1609,0,82.79784,3932.8818,3323.3577,3.344916
