FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
302.56732,3610.7402,44,60.390324,2403.9285,76.3,99.161285,599.26855,0,69.49044,3903.4802,3903.48,2.2909527
301.39038,3578.865,43.102066,60.055977,2419.534,76.18846,92.27368,441.65744,0,65.025925,3978.9514,3978.9514,2.3352466
302.98264,3609.18,55,60.647705,2404.0693,76.3,99.3,634.4139,0,70.14547,3971.9072,3971.9072,2.3311124
302.29218,3602.8503,55,60.579414,2397.1504,76.3,99.35166,634.0856,0,70.23309,4178.399,3675.734,2.4523022
299.2167,3597.935,55,60.523106,2392.429,76.3,99.44705,633.45166,0,70.54148,4319.5483,3799.9033,2.5351431
301.5018,3595.0754,55,60.491776,2389.7837,76.3,99.55967,634.2399,0,70.22273,4030.5789,3545.697,2.3655467
301.50464,3593.0046,55,60.436607,2387.729,76.3,99.80224,634.58606,0,70.38101,4207.23,3701.0972,2.4692235
300.21973,3591.235,55,60.402115,2386.5408,76.3,100.299995,634.7521,0,70.243484,4243.4106,3732.925,2.4904578
301.288,3589.9753,55,60.377937,2385.595,76.3,100.62157,634.9764,0,70.43921,4241.9414,3731.6326,2.4895954
301.74576,3588.8828,55,60.35732,2384.8386,76.3,100.98936,635.27356,0,70.486626,4138.758,3640.8623,2.429037
273.4094,2865.8657,42.058033,58.708267,2434.997,76.26184,85.51361,431.47336,0,65.315025,4518.1885,3974.6465,2.6517248
293.7284,3445.7974,45.53,55.496597,2392.6833,76.21667,94.02413,586.1462,0,68.88148,4260.2983,3747.781,2.5003693
295.96246,3486.4236,52,55.702564,2388.8464,76.3,97.797295,598.4585,0,69.18053,3921.6672,3449.8877,2.3016267
296.12988,3484.6167,52,55.68014,2394.2944,76.3,97.92396,598.35547,0,69.115005,4066.049,3576.9001,2.3863645
296.72635,3483.1047,52,55.672825,2393.7827,76.3,98.08392,598.2347,0,69.58036,3933.1882,3460.0227,2.3083882
299.42764,3482.999,52,55.674202,2393.7944,76.3,98.24808,599.01294,0,69.5405,3947.9849,3473.0393,2.3170724
299.1072,3482.334,52,55.67125,2393.6116,76.3,98.34583,599.045,0,69.48949,3913.385,3442.6018,2.2967658
298.33838,3481.5613,52,55.64666,2392.6497,76.3,98.44583,598.87756,0,69.40402,3924.5288,3452.4048,2.303306
