FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
340.84286,3202.0613,51,48.55496,2047.132,76.2,96.7,434.94046,0,51.866146,4937.12,1474.7242,2.4335065
342.99316,3201.7612,51,48.492836,2046.6643,76.2,96.655,435.59927,0,52.125286,4863.94,1452.8652,2.397436
342.97043,3200.2495,51,48.49016,2045.2627,76.2,96.7,434.6635,0,52.511173,4875.6406,1456.3602,2.4032032
342.0197,3198.4834,51,48.4699,2043.429,76.2,96.65613,433.95044,0,53.622917,4814.5137,1438.1014,2.3730736
340.362,3197.6365,51,48.45979,2042.5293,76.2,96.64848,433.3719,0,49.614803,4882.858,1458.516,2.4067607
339.34073,3197.2905,51,48.431572,2042.2694,76.2,96.61621,433.10477,0,50.501087,4880.171,1457.7134,2.405436
340.74963,3197.7812,51,48.455242,2042.5597,76.2,96.59999,433.51254,0,52.726254,4854.7085,1450.1078,2.392886
339.49847,3198.0808,51,48.466324,2042.5997,76.2,96.59999,433.14667,0,52.175777,4867.8667,1454.0382,2.3993716
339.42767,3198.4204,51,48.472157,2042.7527,76.2,96.59999,433.09897,0,45.73455,4953.8623,1479.7251,2.4417586
338.17926,3197.9353,51,48.49011,2042.5172,76.1934,96.59999,432.2866,0,44.491173,4965.4146,1483.1758,2.4474528
339.3311,3198.6882,51,48.51097,2042.764,76.151695,96.59999,432.6677,0,50.329227,4950.141,1478.6135,2.4399245
339.3299,3198.7295,51,48.4945,2042.9529,76.14887,96.59999,432.28128,0,52.203102,4926.774,1471.6338,2.428407
338.8742,3198.526,51,48.496887,2042.695,76.13484,96.59999,432.12094,0,53.5799,4888.422,1460.178,2.409503
340.91077,3191.9534,48.255695,48.589745,2059.3037,76.11578,95.07028,423.28714,0,51.822422,4746.8237,1417.8823,2.3397093
339.91476,3288.4277,35.270588,49.46546,2150.4624,75.82045,93.37013,323.91995,0,36.62841,4754.4385,1420.1569,2.3434627
338.84787,3222.9412,51,49.058952,2070.0637,76.09999,96.65333,440.2598,0,52.93978,4840.5073,1445.8658,2.385886
338.66666,3207.7126,51,48.80729,2055.1204,76.09999,96.59999,435.80795,0,53.81782,4891.141,1460.9901,2.4108434
339.093,3203.8015,51,48.74763,2050.767,76.09999,96.55177,434.02365,0,55.252132,4834.367,1444.0317,2.3828597
338.27454,3202.473,51,48.66107,2048.9941,76.09999,96.5,433.12054,0,50.386993,4767.5312,1424.0677,2.3499162
337.0135,3201.7207,51,48.631775,2048.293,76.09999,96.5,432.59607,0,51.3264,4861.6265,1452.1742,2.3962958
