FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
273.59348,4582.2197,60,98.3942,2837.8867,99.399994,132.9952,290.15228,0,82.681145,2579.3936,4790.3022,1.8899218
275.04904,4581.275,60,98.71695,2840.4688,99.399994,133.33347,291.50565,0,81.7963,2570.1208,4773.0815,1.8831276
275.1111,4584.7563,60,98.26262,2836.5864,99.399994,132.85783,291.70657,0,80.88151,2613.2031,4853.0913,1.914694
275.90344,4585.56,60,98.30292,2838.1758,99.399994,132.9632,292.55618,0,80.52685,2597.157,4823.2915,1.902937
240.26094,4709.174,26.136362,86.1496,2896.4395,99.15274,131.34898,239.05771,0,46.503685,2625.3887,4875.7217,1.9236224
271.9038,4635.7617,60,99.626915,2822.7173,99.39618,133.42937,285.8527,0,80.052826,2569.002,4771.0034,1.8823078
275.58203,4604.976,60,98.857666,2828.3677,99.4,132.94977,290.51282,0,81.277855,2562.6008,4759.1157,1.8776176
278.36752,4599.189,60,98.74983,2831.636,99.4,132.96353,293.31958,0,82.36795,2549.224,4734.2734,1.8678166
271.3165,4590.3525,60,98.50743,2830.2664,99.4,132.75029,287.26852,0,83.43194,2442.37,4535.83,1.7895246
258.14896,4581.1177,60,98.54618,2830.411,99.4,132.80351,275.7724,0,84.49991,2622.557,4870.463,1.9215475
256.44083,4577.215,60,98.99487,2834.5105,99.4,133.23666,274.2808,0,84.45975,2648.9968,4919.566,1.9409201
252.07974,4572.133,60,99.508255,2830.8748,99.4,133.57785,270.32788,0,85.07573,2800.3906,5200.725,2.0518463
254.0361,4574.8477,60,99.37723,2831.8865,99.4,133.4705,272.24628,0,84.08857,2643.3296,4909.041,1.9367677
254.10594,4576.7207,60,99.20394,2829.5178,99.4,133.31099,272.37274,0,83.9051,2592.8289,4815.254,1.8997658
254.67023,4580.4263,60,98.73081,2828.075,99.4,132.99103,273.2006,0,81.75954,2615.0151,4856.4565,1.9160216
254.81712,4583.1416,60,98.43458,2827.7244,99.4,132.61894,273.48755,0,83.63377,2480.1716,4606.033,1.8172218
259.1067,4585.7554,60,98.60035,2832.1577,99.4,132.83864,277.33893,0,82.99225,2575.947,4783.9014,1.8873965
260.55212,4589.3623,60,98.28768,2830.8152,99.4,132.57364,278.81616,0,78.702736,2587.2825,4804.953,1.8957019
260.36383,4589.8223,60,98.23981,2832.0454,99.4,132.56009,278.8879,0,82.49591,2590.7693,4811.4287,1.8982567
261.4823,4592.867,60,98.12213,2833.268,99.4,132.43758,279.86752,0,80.17682,2608.3335,4844.048,1.9111259
263.95276,4595.089,46.60194,96.104965,2838.866,99.4,132.43945,341.65552,0,65.72775,2578.958,4789.493,1.8896025
242.11858,4935.314,28.35597,90.06059,2937.3376,138.81956,158.96597,441.58673,0,35.41012,2627.108,4878.9146,1.9248819
230.28079,4973.6016,25.33051,89.3638,2877.0725,171.936,189.09166,225.05678,0,49.631603,2508.143,4657.98,1.8377165
261.50333,4619.61,60,100.169495,2821.346,99.4,132.8518,276.80948,0,81.55039,2501.5486,4645.733,1.8328847
261.239,4611.8813,60,99.95867,2820.5276,99.4,132.6958,276.80682,0,83.927795,2516.9895,4674.409,1.8441983
261.8079,4608.8516,53.25969,98.721466,2831.5762,99.37118,131.44656,276.79257,0,79.98945,2505.9922,4653.986,1.8361405
212.40294,4516.858,12.753543,56.4013,3094.181,133.70605,160.45494,210.53453,0,29.477716,2575.0916,4782.313,1.8867697
262.05276,4660.748,60,100.54193,2830.3826,99.385155,133.21817,276.07443,0,81.893105,2515.231,4671.143,1.8429097
