FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
328.13443,3462.8975,48,36.34706,2693.945,104.3,118.74715,518.1578,0,74.82644,5495.033,0,3.1200798
317.85995,3460.308,48,36.340706,2692.656,104.3,118.75196,514.35004,0,72.82292,5597.87,0,3.1784704
313.48624,3458.929,48,36.35425,2691.0508,104.3,118.756355,512.76013,0,74.11419,5379.0957,0,3.0542505
323.3254,3463.9702,48,36.330074,2695.6597,104.3,118.76092,516.7141,0,73.89027,5439.3467,0,3.088461
325.73434,3464.7244,48,36.35282,2694.8286,104.3,118.7569,517.1672,0,74.10209,5446.4946,0,3.0925195
327.15097,3464.615,48,36.384468,2692.1946,104.3,118.76363,517.01154,0,73.394775,5435.5083,0,3.0862815
324.3882,3459.7666,48,36.44194,2682.986,104.3,118.869995,513.95654,0,74.30594,5216.241,0,2.9617817
316.8059,3358.581,44.107838,36.300632,2721.4685,104.30666,112.78765,491.53818,0,73.872055,5406.347,0,3.0697238
323.18515,3462.5522,48,36.38181,2686.422,104.3,118.81852,513.08093,0,74.33623,5410.7793,0,3.0722404
326.54364,3463.3843,48,36.398865,2685.81,104.3,118.8,514.73486,0,71.7998,5407.899,0,3.070605
325.48148,3463.433,48,36.450783,2685.9282,104.3,118.84339,514.49744,0,71.748314,5401.874,0,3.067184
325.85632,3464.9116,48,36.469296,2687.5317,104.25192,118.85328,514.81903,0,72.69869,5482.9595,0,3.1132245
322.4562,3469.325,48,36.556484,2696.8523,104.24702,118.878494,515.3634,0,71.37748,5414.5854,0,3.0744014
453.57574,3495.6187,48,36.63787,2705.907,104.23103,118.87888,547.1106,0,72.503975,4977.6616,0,2.826316
375.12753,3483.936,48,36.65911,2706.447,104.2,118.91125,529.2192,0,74.91413,5141.2666,0,2.919211
329.87238,3480.039,48,36.594666,2710.6226,104.2,118.84705,520.6888,0,75.212,5203.2,0,2.954377
328.76276,3483.4675,48,36.532227,2717.7366,104.2,118.74571,521.37445,0,73.40543,5301.1396,0,3.009987
320.859,3484.454,48,36.489204,2723.0986,104.2,118.7,519.2743,0,72.749535,5241.322,0,2.9760225
306.86096,3482.4287,48,36.497383,2723.3818,104.2,118.7,514.7224,0,74.741425,5223.8037,0,2.9660757
309.03656,3484.4778,48,36.557583,2724.1694,104.2,118.7,514.8393,0,72.85302,5285.9106,0,3.00134
307.51254,3485.4592,48,36.54096,2724.1577,104.2,118.73158,513.98944,0,72.76135,5154.339,0,2.9266336
265.64896,3077.6384,42.380882,36.328354,2876.5823,104.16389,113.30677,416.00482,0,70.32183,5760.501,0,3.2708125
257.21527,2954.4797,20.584047,33.173145,2909.8716,104.118515,109.163414,386.33478,0,69.63969,5797.0146,0,3.2915447
305.34518,3487.4778,48,36.75255,2719.7244,104.2,118.92,510.39536,0,72.536896,5373.9395,0,3.0513227
308.50363,3488.8823,48,36.79629,2721.4182,104.2,118.647125,512.2192,0,75.20783,5355.2925,0,3.0407348
307.17645,3489.6694,48,36.792526,2722.3767,104.2,118.63332,511.93143,0,72.33899,5335.827,0,3.0296826
306.25055,3490.3313,48,36.78023,2722.955,104.2,118.6041,511.54382,0,74.951454,5174.3677,0,2.938006
307.23105,3491.6987,48,36.755825,2723.007,104.2,118.59999,511.35684,0,74.86169,5437.1885,0,3.0872355
306.373,3499.8208,48,36.776367,2724.7764,104.2,118.732346,520.2057,0,75.2598,7125.0156,0,4.0455837
296.6786,3586.785,48,37.071354,2744.2852,104.22963,119.09332,622.18085,0,75.14106,5692.026,363.3208,3.2319322
275.71695,3234.418,22.344828,31.890312,2866.4485,104.2,110.46166,518.95685,0,69.72991,5624.4785,359.0092,3.1935787
260.01355,3088.2388,26.623226,28.49002,3068.2954,103.88285,110.00592,400.04065,0,60.951324,5847.544,373.2474,3.3202355
320.49725,3666.7756,48,36.84746,2890.3662,103.99885,118.988174,670.2172,0,75.07853,5544.528,353.906,3.1481829
324.03766,3653.5596,48,36.909416,2864.097,104,118.904755,661.76685,0,75.44852,5565.1504,355.2223,3.1598923
319.25922,3637.453,48,37.029167,2833.8984,104.09999,118.967926,651.52075,0,72.11274,5842.768,372.9426,3.3175237
294.05325,3333.0977,42.715797,35.646355,2889.9153,104.13813,114.50424,516.6356,0,72.11655,5745.0044,366.7024,3.2620134
315.0571,3597.3682,48,37.102856,2760.527,104.2,118.899994,627.02405,0,75.42629,5528.246,352.8667,3.1389382
384.7185,3601.9912,48,37.12546,2752.4543,104.2,118.857895,636.6381,0,75.29291,5979.4414,381.6664,3.3951266
