FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas
207.99911,3971.4841,55,62.17965,2632.6282,104.341995,114.75492,231.35422,0,83.604385,3847.046,2843.4688,1.923523
204.65778,3887.5952,46.666668,62.396496,2668.5234,104.35269,114.36607,224.74828,0,82.086815,3846.8794,2843.3457,1.9234396
207.91145,3986.128,55,62.518375,2624.1628,104.37823,114.8365,230.7305,0,84.21648,3777.926,2792.3801,1.888963
207.90627,3978.4597,55,62.372242,2628.7646,104.351555,114.79826,231.1241,0,84.79993,3749.0183,2771.0137,1.8745092
208.19043,3976.663,55,62.28516,2630.413,104.34219,114.778625,231.46797,0,82.72098,3785.4868,2797.9685,1.8927433
208.26476,3975.291,55,62.25996,2631.346,104.342155,114.77829,231.46521,0,83.400154,3784.4602,2797.2097,1.8922302
208.06421,3973.885,55,62.267193,2632.5835,104.35164,114.77241,231.5422,0,84.09617,3701.2546,2735.71,1.8506274
208.12587,3973.439,55,62.24242,2633.584,104.347244,114.77541,231.73515,0,83.83623,3722.4524,2751.378,1.8612262
209.32384,3973.2583,55,62.188744,2633.664,104.341896,114.76708,232.71674,0,81.42562,3764.0137,2782.0972,1.8820069
209.69684,3966.8784,55,62.115025,2630.9846,104.3351,114.75549,233.35799,0,80.19611,3843.9604,2841.188,1.9219801
208.6111,3967.3418,55,62.190758,2631.264,104.35815,114.76706,232.4467,0,82.94351,3771.306,2787.4868,1.8856529
208.4413,3968.2637,55,62.124393,2631.5085,104.348724,114.76588,232.06934,0,83.99298,3799.0496,2807.9932,1.8995248
208.95183,3968.9016,55,62.090645,2631.6028,104.35268,114.76912,232.48433,0,84.32507,3827.4011,2828.9487,1.9137006
210.37874,3970.592,55,62.09653,2631.756,104.342445,114.76859,233.7863,0,84.330376,3832.5999,2832.7913,1.9162999
211.0435,3971.861,55,62.07613,2631.8936,104.35159,114.76538,234.51567,0,85.003426,3781.5212,2795.0376,1.8907607
211.93684,3973.5925,55,62.08299,2631.956,104.353836,114.77055,235.31795,0,84.60906,3836.5986,2835.7468,1.9182993
210.94705,3973.3093,55,62.04963,2632.0474,104.362755,114.77222,234.41623,0,84.80849,3874.258,2863.582,1.937129
211.8406,3973.8853,55,62.04838,2631.8206,104.35074,114.76445,235.23044,0,85.26355,3837.4033,2836.3416,1.9187016
212.20483,3974.7102,55,61.99598,2631.6636,104.34002,114.774956,235.36185,0,83.51072,3811.4663,2817.1707,1.9057331
211.558,3974.7249,55,61.98235,2631.237,104.33895,114.76708,234.81934,0,83.66545,3817.2695,2821.4602,1.9086348
212.68593,3976.351,55,61.9761,2631.2102,104.3423,114.76766,235.95949,0,83.63195,3888.3582,2874.0037,1.944179
208.66022,3859.8726,43.875,61.964394,2680.3896,104.32773,114.208176,228.14772,0,81.80167,3831.3943,2831.9001,1.9156971
214.16063,4016.8955,53.914288,63.12483,2617.263,104.386,114.98391,235.64873,0,83.96159,3842.21,2839.8943,1.921105
215.05832,3986.367,55,62.641605,2623.1963,104.35276,114.87851,237.41228,0,84.04579,3865.3462,2856.995,1.9326731
216.89566,3994.6626,55.941177,63.157463,2622.6433,104.345215,115.00785,239.665,0,84.53764,3884.9277,2871.4683,1.9424638
217.50829,4009.102,56,63.918755,2618.5437,104.34773,115.24395,241.08601,0,83.86025,3945.4175,2916.1782,1.9727087
217.37482,4008.5251,56,63.85248,2619.087,104.36176,115.23418,241.05338,0,81.95003,3936.1455,2909.325,1.9680727
217.10043,4008.2793,56,63.818687,2619.3901,104.37571,115.23783,240.93893,0,83.59664,3926.9746,2902.5464,1.9634873
217.44322,4009.1956,56,63.80937,2619.7468,104.35771,115.23662,241.24954,0,84.3696,3913.6394,2952.3948,2.0037835
217.41216,4011.0022,56,63.8875,2621.5159,104.357216,115.246864,241.2898,0,85.18777,3890.562,2934.9854,1.9919678
217.2678,4011.123,56,63.905174,2621.617,104.36911,115.25135,241.45497,0,82.77056,3899.5825,2941.7903,1.9965862
217.84448,4011.253,56,63.888184,2621.57,104.37924,115.25395,241.9041,0,84.60292,3917.2812,2955.142,2.005648
217.91794,4011.6245,56,63.8962,2621.6797,104.37347,115.25549,242.03587,0,84.92947,3924.5435,2960.6204,2.0093663
217.47153,4011.8743,56,63.88802,2621.7966,104.3836,115.25022,241.80635,0,82.727196,3925.396,2961.2637,2.0098028
222.27486,4016.7239,56,63.818405,2622.8066,104.36465,115.24321,246.09802,0,82.97535,3967.4497,2992.9885,2.0313342
217.60263,4011.9307,56,63.818142,2622.956,104.371635,115.2471,241.84898,0,84.68842,3940.2017,2972.4329,2.0173833
211.16612,3876.2888,45.823334,66.372314,2713.9658,121.526886,124.01943,227.08322,0,77.159256,3951.2175,2980.743,2.0230234
219.30022,4090.6245,58,67.932014,2589.9678,104.39988,116.40464,244.2197,0,82.96812,4072.1882,3251.8916,2.0849605
219.77016,4076.9634,58,67.63823,2595.6511,104.389046,116.307106,245.37459,0,83.40761,3998.0842,3192.715,2.0470192
219.86438,4073.5483,58,67.487885,2597.8943,104.38267,116.27035,245.71878,0,85.08504,4129.926,3297.9983,2.114522
219.87062,4071.725,58,67.4094,2599.469,104.38758,116.25034,245.92693,0,86.409584,4142.1157,3307.733,2.1207633
219.83801,4070.4626,58,67.367256,2601.1104,104.38742,116.23738,246.03242,0,83.64466,4091.5825,3267.3792,2.0948904
220.10588,4070.3103,58,67.27575,2602.6873,104.38299,116.22207,246.14233,0,81.558754,4095.9211,3270.8438,2.0971117
220.5486,4072.4028,58,67.27978,2604.9287,104.3959,116.215645,246.55864,0,85.29407,4025.5881,3214.6785,2.0611012
221.15547,4074.08,58,67.22257,2606.7366,104.38807,116.209404,247.21094,0,85.86861,3937.2249,3144.115,2.0158591
221.32816,4074.8003,58,67.18582,2608.3757,104.38029,116.211685,247.34813,0,83.53986,3952.6553,3156.4373,2.0237596
221.017,4057.3384,58,66.90547,2602.7432,104.38819,116.151634,247.74055,0,85.40488,3892.4453,3108.3557,1.992932
220.3613,4060.1255,58,66.88925,2604.756,104.3848,116.17888,247.16357,0,82.1118,3830.538,3058.9192,1.9612355
220.76402,4066.6995,58,66.982124,2608.3293,104.383606,116.211365,247.16443,0,83.735596,3919.8154,3130.2126,2.0069456
220.61858,4078.6174,58,67.0694,2613.7188,104.381676,116.22205,246.98029,0,85.28407,3901.4556,3115.551,1.9975452
